Date, Open, High, Low, Close
2010-11-12, 5814.88, 5831.81, 5711.73, 5796.87
2010-11-11, 5816.67, 5846.45, 5792.56, 5815.23
2010-11-10, 5875.15, 5876.97, 5796.23, 5816.94
2010-11-09, 5849.90, 5902.11, 5847.43, 5875.19
2010-11-08, 5875.39, 5880.99, 5841.29, 5849.96
2010-11-05, 5862.92, 5899.37, 5834.03, 5875.35
2010-11-04, 5749.23, 5876.03, 5749.11, 5862.79
2010-11-03, 5757.48, 5773.73, 5730.47, 5748.97
2010-11-02, 5694.60, 5771.63, 5690.44, 5757.43
2010-11-01, 5675.13, 5733.01, 5667.39, 5694.62
2010-10-29, 5678.09, 5699.23, 5647.05, 5675.16
2010-10-28, 5646.16, 5711.82, 5645.96, 5677.89
2010-10-27, 5707.14, 5707.14, 5630.85, 5646.02
2010-10-26, 5751.97, 5754.20, 5677.20, 5707.30
2010-10-25, 5741.41, 5794.31, 5741.41, 5751.98
2010-10-22, 5757.63, 5758.01, 5724.31, 5741.37
2010-10-21, 5728.94, 5786.73, 5698.02, 5757.86
2010-10-20, 5703.91, 5729.96, 5680.43, 5728.93
2010-10-19, 5742.68, 5761.93, 5690.58, 5703.89
2010-10-18, 5700.05, 5748.81, 5670.07, 5742.52
2010-10-15, 5727.62, 5743.92, 5665.95, 5703.37
2010-10-14, 5747.46, 5770.92, 5712.88, 5727.21
2010-10-13, 5664.27, 5760.49, 5662.38, 5747.35
2010-10-12, 5672.35, 5677.02, 5597.46, 5661.59
2010-10-11, 5657.51, 5685.95, 5655.70, 5672.40
2010-10-08, 5662.20, 5663.74, 5606.60, 5657.61
2010-10-07, 5681.51, 5707.33, 5650.78, 5662.13
2010-10-06, 5635.82, 5695.51, 5635.82, 5681.39
2010-10-05, 5554.55, 5646.08, 5550.57, 5635.76
2010-10-04, 5592.84, 5601.22, 5550.79, 5555.97
2010-10-01, 5548.67, 5615.14, 5547.55, 5592.90
2010-09-30, 5569.05, 5650.33, 5539.06, 5548.62
2010-09-29, 5578.71, 5624.50, 5544.72, 5569.27
2010-09-28, 5572.71, 5582.05, 5506.07, 5578.44
2010-09-27, 5598.52, 5615.78, 5569.89, 5573.42
2010-09-24, 5547.06, 5612.54, 5516.46, 5598.48
2010-09-23, 5552.16, 5588.79, 5471.69, 5547.08
2010-09-22, 5576.24, 5597.55, 5516.86, 5551.91
2010-09-21, 5601.78, 5635.72, 5576.19, 5576.19
2010-09-20, 5508.63, 5607.31, 5508.62, 5602.54
2010-09-17, 5540.19, 5612.89, 5508.45, 5508.45
2010-09-16, 5555.74, 5564.46, 5533.96, 5540.14
2010-09-15, 5566.64, 5578.69, 5535.95, 5555.56
2010-09-14, 5565.43, 5582.46, 5541.50, 5567.41
2010-09-13, 5501.79, 5571.39, 5501.71, 5565.53
2010-09-10, 5494.01, 5511.52, 5475.94, 5501.64
2010-09-09, 5429.52, 5505.66, 5412.48, 5494.16
2010-09-08, 5407.76, 5445.62, 5361.42, 5429.74
2010-09-07, 5439.18, 5439.21, 5381.07, 5407.82
2010-09-06, 5428.40, 5459.40, 5428.32, 5439.19
2010-09-03, 5371.06, 5454.01, 5371.06, 5428.15
2010-09-02, 5366.69, 5383.72, 5346.96, 5371.04
2010-09-01, 5225.58, 5366.41, 5225.58, 5366.41
2010-08-31, 5200.98, 5225.22, 5129.66, 5225.22
2010-08-30, 5201.56, 5211.58, 5121.00, 5201.56
2010-08-27, 5155.77, 5211.58, 5121.00, 5201.56
2010-08-26, 5109.52, 5167.76, 5109.52, 5155.84
2010-08-25, 5155.86, 5168.46, 5070.94, 5109.40
2010-08-24, 5234.80, 5234.80, 5109.88, 5155.95
2010-08-23, 5195.29, 5268.43, 5186.92, 5234.84
2010-08-20, 5211.23, 5233.02, 5160.43, 5195.28
2010-08-19, 5303.10, 5336.35, 5205.64, 5211.29
2010-08-18, 5349.97, 5349.97, 5296.93, 5302.87
2010-08-17, 5276.14, 5351.45, 5276.14, 5350.55
2010-08-16, 5275.61, 5304.64, 5228.64, 5276.10
2010-08-13, 5266.17, 5308.84, 5225.91, 5275.44
2010-08-12, 5245.05, 5272.50, 5210.55, 5266.06
2010-08-11, 5376.23, 5376.23, 5245.03, 5245.21
2010-08-10, 5410.54, 5411.56, 5348.11, 5376.41
2010-08-09, 5332.66, 5418.58, 5332.66, 5410.52
2010-08-06, 5365.99, 5408.06, 5307.60, 5332.39
2010-08-05, 5382.59, 5416.76, 5356.83, 5365.78
2010-08-04, 5396.45, 5406.83, 5318.79, 5386.16
2010-08-03, 5397.05, 5397.26, 5353.49, 5396.48
2010-08-02, 5259.04, 5401.69, 5259.04, 5397.11
2010-07-30, 5314.18, 5322.67, 5245.52, 5258.02
2010-07-29, 5317.81, 5375.23, 5313.95, 5313.95
2010-07-28, 5365.71, 5398.10, 5314.57, 5319.68
2010-07-27, 5351.37, 5411.45, 5351.37, 5365.67
2010-07-26, 5312.69, 5351.92, 5301.29, 5351.12
2010-07-23, 5314.01, 5328.51, 5272.67, 5312.62
2010-07-22, 5214.43, 5319.48, 5180.98, 5313.81
2010-07-21, 5140.09, 5244.88, 5140.09, 5214.64
2010-07-20, 5148.81, 5179.99, 5090.57, 5139.46
2010-07-19, 5158.67, 5196.77, 5111.89, 5148.28
2010-07-16, 5211.80, 5273.58, 5153.29, 5158.85
2010-07-15, 5252.67, 5268.41, 5187.46, 5211.29
2010-07-14, 5272.62, 5287.28, 5205.78, 5253.52
2010-07-13, 5167.08, 5272.30, 5167.01, 5271.02
2010-07-12, 5132.90, 5193.22, 5128.60, 5167.02
2010-07-09, 5105.60, 5150.64, 5098.79, 5132.94
2010-07-08, 5015.02, 5123.53, 5015.02, 5105.45
2010-07-07, 4964.70, 5014.82, 4891.97, 5014.82
2010-07-06, 4823.61, 4967.65, 4823.61, 4965.00
2010-07-05, 4838.12, 4863.35, 4821.09, 4823.53
2010-07-02, 4806.18, 4880.88, 4806.18, 4838.09
2010-07-01, 4916.72, 4916.72, 4790.04, 4805.75
2010-06-30, 4914.37, 4961.90, 4898.51, 4916.87
2010-06-29, 5071.31, 5071.31, 4899.02, 4914.22
2010-06-28, 5046.49, 5085.65, 5024.70, 5071.68
2010-06-25, 5100.21, 5130.50, 5031.72, 5046.47
2010-06-24, 5178.67, 5211.80, 5090.96, 5100.23
2010-06-23, 5246.72, 5247.85, 5165.82, 5178.52
2010-06-22, 5299.02, 5299.02, 5210.02, 5246.98
2010-06-21, 5259.82, 5331.46, 5259.82, 5299.11
2010-06-18, 5253.95, 5289.14, 5239.37, 5250.84
2010-06-17, 5237.87, 5293.76, 5233.20, 5253.89
2010-06-16, 5218.03, 5257.26, 5209.39, 5237.92
2010-06-15, 5201.71, 5242.08, 5149.13, 5217.82
2010-06-14, 5163.85, 5215.22, 5163.85, 5202.13
2010-06-11, 5132.84, 5184.37, 5116.72, 5163.68
2010-06-10, 5085.63, 5149.69, 5030.93, 5132.50
2010-06-09, 5028.32, 5085.86, 4998.06, 5085.86
2010-06-08, 5070.93, 5084.13, 4984.66, 5028.15
2010-06-07, 5125.94, 5125.94, 5040.26, 5069.06
2010-06-04, 5211.30, 5261.71, 5102.05, 5126.00
2010-06-03, 5151.54, 5262.50, 5151.54, 5211.18
2010-06-02, 5163.07, 5163.07, 5072.53, 5151.32
2010-06-01, 5188.45, 5192.08, 5063.20, 5163.30
2010-05-31, 5195.17, 5240.27, 5186.04, 5188.43
2010-05-28, 5195.17, 5240.27, 5186.04, 5188.43
2010-05-27, 5038.08, 5195.37, 5038.24, 5195.17
2010-05-26, 4940.68, 5097.91, 4940.48, 5038.08
2010-05-25, 5069.61, 5060.19, 4898.49, 4940.68
2010-05-24, 5062.93, 5109.44, 5021.60, 5069.61
2010-05-21, 5073.13, 5083.96, 4957.06, 5062.93
2010-05-20, 5158.08, 5230.18, 5000.76, 5073.13
2010-05-19, 5307.34, 5302.47, 5158.08, 5158.08
2010-05-18, 5262.54, 5341.41, 5262.79, 5307.34
2010-05-17, 5262.85, 5327.46, 5231.60, 5262.54
2010-05-14, 5433.73, 5433.62, 5245.38, 5262.85
2010-05-13, 5383.45, 5435.99, 5381.55, 5433.73
2010-05-12, 5334.21, 5401.02, 5284.65, 5383.45
2010-05-11, 5387.42, 5385.08, 5257.15, 5334.21
2010-05-10, 5123.02, 5399.75, 5123.41, 5387.42
2010-05-07, 5260.99, 5264.48, 5045.30, 5123.02
2010-05-06, 5341.93, 5371.54, 5251.28, 5260.99
2010-05-05, 5411.11, 5428.77, 5304.61, 5341.93
2010-05-04, 5553.29, 5565.99, 5398.86, 5411.11
2010-05-03, 5553.29, 5643.87, 5540.60, 5553.29
2010-04-30, 5617.84, 5643.87, 5540.60, 5553.29
2010-04-29, 5586.61, 5638.82, 5579.69, 5617.84
2010-04-28, 5603.52, 5639.98, 5533.60, 5586.61
2010-04-27, 5753.85, 5758.64, 5603.52, 5603.52
2010-04-26, 5723.65, 5800.66, 5723.74, 5753.85
2010-04-23, 5665.33, 5740.88, 5665.98, 5723.65
2010-04-22, 5723.43, 5761.36, 5652.35, 5665.33
2010-04-21, 5783.69, 5796.99, 5721.28, 5723.43
2010-04-20, 5727.91, 5796.61, 5730.04, 5783.69
2010-04-19, 5743.96, 5748.33, 5697.24, 5727.91
2010-04-16, 5825.01, 5833.73, 5726.35, 5743.96
2010-04-15, 5796.25, 5832.34, 5778.37, 5825.01
2010-04-14, 5761.66, 5812.84, 5762.44, 5796.25
2010-04-13, 5777.65, 5778.92, 5741.92, 5761.66
2010-04-12, 5770.98, 5803.71, 5755.78, 5777.65
2010-04-09, 5712.70, 5773.60, 5712.88, 5770.98
2010-04-08, 5762.06, 5762.04, 5684.52, 5712.70
2010-04-07, 5780.35, 5782.25, 5753.42, 5762.06
2010-04-06, 5744.89, 5790.40, 5744.59, 5780.35
2010-04-05, 5744.89, 5744.89, 5679.48, 5744.89
2010-04-02, 5744.89, 5744.89, 5679.48, 5744.89
2010-04-01, 5679.64, 5744.89, 5679.48, 5744.89
2010-03-31, 5672.32, 5698.47, 5646.29, 5679.64
2010-03-30, 5710.66, 5742.75, 5662.84, 5672.32
2010-03-29, 5703.02, 5733.11, 5684.62, 5710.66
2010-03-26, 5727.65, 5727.61, 5695.50, 5703.02
2010-03-25, 5677.88, 5737.10, 5673.14, 5727.65
2010-03-24, 5673.63, 5698.87, 5636.01, 5677.88
2010-03-23, 5644.54, 5695.94, 5644.58, 5673.63
2010-03-22, 5650.12, 5648.01, 5583.49, 5644.54
2010-03-19, 5642.62, 5691.22, 5633.53, 5650.12
2010-03-18, 5644.63, 5660.99, 5619.17, 5642.62
2010-03-17, 5620.43, 5657.77, 5620.45, 5644.63
2010-03-16, 5593.85, 5637.70, 5593.89, 5620.43
2010-03-15, 5625.65, 5627.02, 5588.20, 5593.85
2010-03-12, 5617.26, 5646.68, 5612.39, 5625.65
2010-03-11, 5640.57, 5642.87, 5594.74, 5617.26
2010-03-10, 5602.30, 5645.25, 5585.35, 5640.57
2010-03-09, 5606.72, 5618.43, 5563.14, 5602.30
2010-03-08, 5599.76, 5621.15, 5579.16, 5606.72
2010-03-05, 5527.16, 5605.38, 5528.96, 5599.76
2010-03-04, 5533.21, 5544.23, 5501.08, 5527.16
2010-03-03, 5484.06, 5541.81, 5465.29, 5533.21
2010-03-02, 5405.94, 5485.01, 5403.73, 5484.06
2010-03-01, 5354.52, 5420.83, 5354.75, 5405.94
2010-02-26, 5278.22, 5367.75, 5278.46, 5354.52
2010-02-25, 5342.92, 5370.44, 5259.71, 5278.22
2010-02-24, 5315.09, 5357.87, 5298.23, 5342.92
2010-02-23, 5352.07, 5395.48, 5302.03, 5315.09
2010-02-22, 5358.17, 5387.03, 5348.15, 5352.07
2010-02-19, 5325.09, 5366.14, 5281.41, 5358.17
2010-02-18, 5276.64, 5326.42, 5261.71, 5325.09
2010-02-17, 5244.06, 5304.54, 5244.14, 5276.64
2010-02-16, 5167.47, 5248.08, 5167.51, 5244.06
2010-02-15, 5142.45, 5194.29, 5142.59, 5167.47
2010-02-12, 5161.48, 5207.73, 5117.38, 5142.45
2010-02-11, 5131.99, 5201.82, 5114.53, 5161.48
2010-02-10, 5111.84, 5181.21, 5105.30, 5131.99
2010-02-09, 5092.33, 5132.93, 5084.75, 5111.84
2010-02-08, 5060.92, 5118.12, 5033.01, 5092.33
2010-02-05, 5139.31, 5139.13, 5033.78, 5060.92
2010-02-04, 5253.15, 5262.22, 5123.86, 5139.31
2010-02-03, 5283.31, 5305.41, 5237.72, 5253.15
2010-02-02, 5247.41, 5289.05, 5208.21, 5283.31
2010-02-01, 5188.52, 5250.07, 5163.57, 5247.41
2010-01-29, 5145.74, 5230.16, 5146.03, 5188.52
2010-01-28, 5217.47, 5280.36, 5145.74, 5145.74
2010-01-27, 5276.85, 5276.77, 5192.58, 5217.47
2010-01-26, 5260.31, 5276.85, 5215.73, 5276.85
2010-01-25, 5302.99, 5330.61, 5252.92, 5260.31
2010-01-22, 5335.10, 5345.60, 5253.04, 5302.99
2010-01-21, 5420.80, 5468.38, 5331.56, 5335.10
2010-01-20, 5513.14, 5511.75, 5404.03, 5420.80
2010-01-19, 5494.39, 5531.93, 5431.25, 5513.14
2010-01-18, 5455.37, 5504.00, 5454.31, 5494.39
2010-01-15, 5498.20, 5527.02, 5450.38, 5455.37
2010-01-14, 5473.48, 5521.90, 5473.55, 5498.20
2010-01-13, 5498.71, 5509.67, 5450.85, 5473.48
2010-01-12, 5538.07, 5549.61, 5459.94, 5498.71
2010-01-11, 5534.24, 5600.48, 5527.89, 5538.07
2010-01-08, 5526.72, 5549.25, 5494.79, 5534.24
2010-01-07, 5530.04, 5551.66, 5499.80, 5526.72
2010-01-06, 5522.50, 5536.48, 5497.65, 5530.04
2010-01-05, 5500.34, 5536.38, 5480.71, 5522.50
2010-01-04, 5412.88, 5500.34, 5410.82, 5500.34
2010-01-01, 5412.88, 5431.90, 5390.39, 5412.88
2009-12-31, 5397.86, 5431.90, 5390.39, 5412.88
2009-12-30, 5437.61, 5442.82, 5390.58, 5397.86
2009-12-29, 5402.41, 5445.17, 5403.97, 5437.61
2009-12-28, 5402.41, 5402.41, 5367.84, 5402.41
2009-12-25, 5402.41, 5402.41, 5367.84, 5402.41
2009-12-24, 5372.38, 5402.41, 5367.84, 5402.41
2009-12-23, 5328.66, 5386.60, 5328.78, 5372.38
2009-12-22, 5293.99, 5361.90, 5294.37, 5328.66
2009-12-21, 5196.81, 5319.98, 5197.58, 5293.99
2009-12-18, 5217.61, 5287.62, 5196.81, 5196.81
2009-12-17, 5320.26, 5318.26, 5217.61, 5217.61
2009-12-16, 5285.77, 5335.32, 5283.89, 5320.26
2009-12-15, 5315.34, 5328.11, 5250.78, 5285.77
2009-12-14, 5261.57, 5330.96, 5261.67, 5315.34
2009-12-11, 5244.37, 5311.98, 5247.82, 5261.57
2009-12-10, 5203.89, 5254.52, 5194.49, 5244.37
2009-12-09, 5223.13, 5245.94, 5175.66, 5203.89
2009-12-08, 5310.66, 5323.36, 5206.38, 5223.13
2009-12-07, 5322.36, 5328.78, 5250.98, 5310.66
2009-12-04, 5313.00, 5373.94, 5272.75, 5322.36
2009-12-03, 5327.39, 5372.39, 5311.85, 5313.00
2009-12-02, 5312.17, 5348.45, 5283.04, 5327.39
2009-12-01, 5190.68, 5312.17, 5191.39, 5312.17
2009-11-30, 5245.73, 5270.36, 5190.68, 5190.68
2009-11-27, 5194.13, 5270.99, 5103.78, 5245.73
2009-11-26, 5364.81, 5344.84, 5189.38, 5194.13
2009-11-25, 5323.96, 5372.22, 5328.62, 5364.81
2009-11-24, 5355.50, 5374.89, 5309.13, 5323.96
2009-11-23, 5251.41, 5379.48, 5275.14, 5355.50
2009-11-20, 5267.70, 5309.39, 5224.01, 5251.41
2009-11-19, 5342.13, 5343.82, 5254.18, 5267.70
2009-11-18, 5345.93, 5372.10, 5331.64, 5342.13
2009-11-17, 5382.67, 5370.59, 5337.01, 5345.93
2009-11-16, 5296.38, 5396.96, 5319.08, 5382.67
2009-11-13, 5276.50, 5297.44, 5251.27, 5296.38
2009-11-12, 5266.75, 5304.94, 5254.11, 5276.50
2009-11-11, 5230.55, 5301.14, 5242.08, 5266.75
2009-11-10, 5235.18, 5264.32, 5221.51, 5230.55
2009-11-09, 5142.72, 5240.02, 5165.04, 5235.18
2009-11-06, 5125.64, 5159.04, 5077.86, 5142.72
2009-11-05, 5107.14, 5154.63, 5036.91, 5125.64
2009-11-04, 5037.21, 5120.82, 5047.43, 5107.89
2009-11-03, 5104.50, 5082.18, 4985.09, 5037.21
2009-11-02, 5044.55, 5115.70, 5022.52, 5104.50
2009-10-30, 5137.72, 5169.85, 5024.43, 5044.55
2009-10-29, 5080.42, 5145.58, 5042.66, 5137.72
2009-10-28, 5200.97, 5191.67, 5074.11, 5080.42
2009-10-27, 5191.74, 5230.57, 5181.91, 5200.97
2009-10-26, 5242.57, 5281.12, 5166.44, 5191.74
2009-10-23, 5207.36, 5299.57, 5225.28, 5242.57
2009-10-22, 5257.85, 5220.69, 5166.46, 5207.36
2009-10-21, 5243.40, 5267.98, 5174.48, 5257.85
2009-10-20, 5281.54, 5298.54, 5243.40, 5243.40
2009-10-19, 5190.24, 5281.54, 5209.16, 5281.54
2009-10-16, 5222.95, 5272.92, 5176.38, 5190.24
2009-10-15, 5256.10, 5267.90, 5218.92, 5222.95
2009-10-14, 5154.15, 5261.26, 5192.93, 5256.10
2009-10-13, 5210.17, 5221.65, 5154.15, 5154.15
2009-10-12, 5161.87, 5231.19, 5175.89, 5210.17
2009-10-09, 5154.64, 5171.53, 5130.37, 5161.87
2009-10-08, 5108.90, 5172.82, 5117.12, 5154.64
2009-10-07, 5137.98, 5156.21, 5104.49, 5108.90
2009-10-06, 5024.33, 5149.90, 5033.33, 5137.98
2009-10-05, 4988.70, 5024.33, 4976.88, 5024.33
2009-10-02, 5047.81, 5032.57, 4954.98, 4988.70
2009-10-01, 5133.90, 5164.37, 5043.98, 5047.81
2009-09-30, 5159.72, 5190.00, 5092.75, 5133.90
2009-09-29, 5165.70, 5184.05, 5136.49, 5159.72
2009-09-28, 5087.72, 5170.81, 5050.78, 5165.70
2009-09-25, 5079.27, 5121.90, 5079.02, 5082.20
2009-09-24, 5139.37, 5165.41, 5073.35, 5079.27
2009-09-23, 5142.60, 5175.10, 5126.60, 5139.37
2009-09-22, 5134.36, 5189.88, 5142.60, 5142.60
2009-09-21, 5172.89, 5182.23, 5107.71, 5134.36
2009-09-18, 5163.95, 5183.88, 5147.13, 5172.89
2009-09-17, 5124.13, 5173.13, 5138.19, 5163.95
2009-09-16, 5042.13, 5131.26, 5048.91, 5124.13
2009-09-15, 5018.85, 5062.69, 4996.52, 5042.13
2009-09-14, 5011.47, 5020.86, 4953.71, 5018.85
2009-09-11, 4987.68, 5038.76, 4999.97, 5011.47
2009-09-10, 5004.30, 5035.34, 4956.56, 4987.68
2009-09-09, 4947.34, 5004.30, 4928.39, 5004.30
2009-09-08, 4933.18, 4971.99, 4926.05, 4947.34
2009-09-07, 4851.70, 4941.70, 4866.96, 4933.18
2009-09-04, 4796.75, 4873.78, 4811.45, 4851.70
2009-09-03, 4817.55, 4841.51, 4788.89, 4796.75
2009-09-02, 4819.70, 4821.91, 4776.50, 4817.55
2009-09-01, 4908.90, 4921.16, 4819.70, 4819.70
2009-08-31, 4908.90, 4944.16, 4891.30, 4908.90
2009-08-28, 4869.35, 4944.16, 4891.30, 4908.90
2009-08-27, 4890.58, 4906.20, 4855.32, 4869.35
2009-08-26, 4916.80, 4927.05, 4872.35, 4890.58
2009-08-25, 4896.23, 4923.28, 4858.94, 4916.80
2009-08-24, 4850.89, 4911.41, 4868.85, 4896.23
2009-08-21, 4756.58, 4858.53, 4735.78, 4850.89
2009-08-20, 4689.67, 4766.85, 4717.84, 4756.58
2009-08-19, 4685.78, 4698.50, 4625.44, 4689.67
2009-08-18, 4645.01, 4688.22, 4648.26, 4685.78
2009-08-17, 4713.97, 4704.11, 4610.34, 4645.01
2009-08-14, 4755.46, 4790.18, 4699.50, 4713.97
2009-08-13, 4716.76, 4789.98, 4720.31, 4755.46
2009-08-12, 4671.34, 4722.55, 4631.70, 4716.76
2009-08-11, 4722.20, 4744.11, 4657.78, 4671.34
2009-08-10, 4731.56, 4728.20, 4688.77, 4722.20
2009-08-07, 4690.53, 4743.62, 4632.16, 4731.56
2009-08-06, 4647.13, 4729.58, 4666.60, 4690.53
2009-08-05, 4671.37, 4696.64, 4630.63, 4647.13
2009-08-04, 4682.46, 4680.55, 4627.71, 4671.37
2009-08-03, 4608.36, 4710.23, 4595.58, 4682.46
2009-07-31, 4631.61, 4645.50, 4599.72, 4608.36
2009-07-30, 4547.53, 4646.86, 4563.54, 4631.61
2009-07-29, 4528.84, 4581.78, 4512.10, 4547.53
2009-07-28, 4586.13, 4616.44, 4520.26, 4528.84
2009-07-27, 4576.61, 4615.12, 4553.09, 4586.13
2009-07-24, 4559.80, 4603.21, 4536.45, 4576.61
2009-07-23, 4493.73, 4566.77, 4472.07, 4559.80
2009-07-22, 4481.17, 4497.98, 4449.19, 4493.73
2009-07-21, 4443.62, 4502.12, 4437.81, 4481.17
2009-07-20, 4410.90, 4464.81, 4396.75, 4443.62
2009-07-17, 4361.84, 4411.91, 4369.52, 4388.75
2009-07-16, 4346.46, 4385.15, 4329.43, 4361.84
2009-07-15, 4237.68, 4346.46, 4251.91, 4346.46
2009-07-14, 4202.13, 4256.37, 4198.74, 4237.68
2009-07-13, 4127.17, 4209.25, 4096.08, 4202.13
2009-07-10, 4158.66, 4160.48, 4123.49, 4127.17
2009-07-09, 4140.23, 4186.41, 4140.89, 4158.66
2009-07-08, 4187.00, 4197.55, 4130.56, 4140.23
2009-07-07, 4194.91, 4242.07, 4184.36, 4187.00
2009-07-06, 4236.28, 4221.42, 4172.33, 4194.91
2009-07-03, 4234.27, 4264.81, 4221.19, 4236.28
2009-07-02, 4340.71, 4332.55, 4230.76, 4234.27
2009-07-01, 4249.21, 4353.03, 4255.23, 4340.71
2009-06-30, 4294.03, 4311.23, 4230.63, 4249.21
2009-06-29, 4241.01, 4303.55, 4235.19, 4294.03
2009-06-26, 4252.57, 4307.16, 4216.46, 4241.01
2009-06-25, 4279.98, 4290.36, 4213.40, 4252.57
2009-06-24, 4230.02, 4293.00, 4218.39, 4279.98
2009-06-23, 4234.05, 4264.00, 4214.88, 4230.02
2009-06-22, 4345.93, 4343.85, 4234.05, 4234.05
2009-06-19, 4280.86, 4370.26, 4279.85, 4345.93
2009-06-18, 4278.46, 4305.43, 4239.74, 4280.86
2009-06-17, 4328.57, 4328.69, 4254.62, 4278.46
2009-06-16, 4326.01, 4372.85, 4321.56, 4328.57
2009-06-15, 4441.95, 4427.19, 4319.79, 4326.01
2009-06-12, 4461.87, 4471.95, 4427.24, 4441.95
2009-06-11, 4436.75, 4478.42, 4409.15, 4461.87
2009-06-10, 4404.79, 4505.89, 4422.84, 4436.75
2009-06-09, 4405.22, 4445.54, 4387.34, 4404.79
2009-06-08, 4438.56, 4436.61, 4370.55, 4405.22
2009-06-05, 4386.94, 4495.94, 4399.35, 4438.56
2009-06-04, 4383.42, 4436.25, 4359.66, 4386.94
2009-06-03, 4477.02, 4477.18, 4359.33, 4383.42
2009-06-02, 4506.19, 4494.90, 4435.92, 4477.02
2009-06-01, 4417.94, 4517.60, 4459.82, 4506.19
2009-05-29, 4387.54, 4469.43, 4415.18, 4417.94
2009-05-28, 4416.23, 4408.64, 4341.08, 4387.54
2009-05-27, 4411.72, 4439.79, 4390.23, 4416.23
2009-05-26, 4365.29, 4423.64, 4294.98, 4411.72
2009-05-25, 4365.29, 4393.07, 4335.01, 4365.29
2009-05-22, 4345.47, 4393.07, 4335.01, 4365.29
2009-05-21, 4468.41, 4439.37, 4325.77, 4345.47
2009-05-20, 4482.25, 4504.20, 4445.09, 4468.41
2009-05-19, 4446.45, 4512.70, 4445.48, 4482.25
2009-05-18, 4348.11, 4446.45, 4307.72, 4446.45
2009-05-15, 4362.58, 4400.72, 4317.23, 4348.11
2009-05-14, 4331.37, 4371.28, 4295.19, 4362.58
2009-05-13, 4425.54, 4447.96, 4328.17, 4331.37
2009-05-12, 4435.50, 4457.46, 4397.41, 4425.54
2009-05-11, 4462.09, 4470.05, 4401.52, 4435.50
2009-05-08, 4398.68, 4487.50, 4413.65, 4462.09
2009-05-07, 4396.49, 4520.82, 4380.27, 4398.68
2009-05-06, 4336.94, 4437.61, 4317.05, 4396.49
2009-05-05, 4243.22, 4375.35, 4271.18, 4336.94
2009-05-04, 4243.22, 4251.57, 4210.75, 4243.22
2009-05-01, 4243.71, 4251.57, 4210.75, 4243.22
2009-04-30, 4189.59, 4293.63, 4203.86, 4243.71
2009-04-29, 4096.40, 4193.32, 4089.46, 4189.59
2009-04-28, 4167.01, 4124.74, 4058.73, 4096.40
2009-04-27, 4155.99, 4179.17, 4088.67, 4167.01
2009-04-24, 4018.23, 4155.99, 4036.43, 4155.99
2009-04-23, 4030.66, 4082.31, 3999.06, 4018.23
2009-04-22, 3987.46, 4036.03, 3948.22, 4030.66
2009-04-21, 3990.86, 4019.16, 3897.25, 3987.46
2009-04-20, 4092.80, 4112.75, 3962.87, 3990.86
2009-04-17, 4052.98, 4114.32, 4043.21, 4092.80
2009-04-16, 3968.40, 4052.98, 3963.57, 4052.98
2009-04-15, 3988.99, 4023.35, 3941.61, 3968.40
2009-04-14, 3983.71, 4039.67, 3939.61, 3988.99
2009-04-13, 3983.71, 3986.28, 3911.99, 3983.71
2009-04-10, 3983.71, 3986.28, 3911.99, 3983.71
2009-04-09, 3925.52, 3986.28, 3911.99, 3983.71
2009-04-08, 3930.52, 3940.42, 3876.11, 3925.52
2009-04-07, 3993.54, 4039.52, 3909.88, 3930.52
2009-04-06, 4029.67, 4097.17, 3959.60, 3993.54
2009-04-03, 4124.97, 4132.93, 4015.59, 4029.67
2009-04-02, 3955.61, 4137.85, 3990.01, 4124.97
2009-04-01, 3926.14, 3972.68, 3838.22, 3955.61
2009-03-31, 3762.91, 3930.62, 3782.90, 3926.14
2009-03-30, 3898.85, 3876.76, 3762.91, 3762.91
2009-03-27, 3925.20, 3950.32, 3877.55, 3898.85
2009-03-26, 3900.25, 3929.54, 3877.79, 3925.20
2009-03-25, 3911.46, 3939.16, 3852.96, 3900.25
2009-03-24, 3952.81, 3992.42, 3878.42, 3911.46
2009-03-23, 3842.85, 3978.60, 3844.01, 3952.81
2009-03-20, 3816.93, 3854.87, 3777.73, 3842.85
2009-03-19, 3804.99, 3912.64, 3793.70, 3816.93
2009-03-18, 3857.10, 3901.65, 3768.50, 3804.99
2009-03-17, 3863.99, 3860.80, 3793.13, 3857.10
2009-03-16, 3753.68, 3863.99, 3784.16, 3863.99
2009-03-13, 3712.06, 3816.02, 3737.88, 3753.68
2009-03-12, 3693.81, 3725.60, 3616.50, 3712.06
2009-03-11, 3715.23, 3763.24, 3652.01, 3693.81
2009-03-10, 3542.40, 3726.31, 3516.30, 3715.23
2009-03-09, 3530.73, 3564.75, 3460.71, 3542.40
2009-03-06, 3529.86, 3590.22, 3492.10, 3530.73
2009-03-05, 3645.87, 3632.88, 3526.41, 3529.86
2009-03-04, 3512.09, 3649.50, 3529.37, 3645.87
2009-03-03, 3625.83, 3676.86, 3497.27, 3512.09
2009-03-02, 3830.09, 3806.83, 3625.83, 3625.83
2009-02-27, 3915.64, 3891.74, 3760.70, 3830.09
2009-02-26, 3848.98, 3948.22, 3848.98, 3915.64
2009-02-25, 3852.60, 3884.06, 3803.92, 3848.98
2009-02-24, 3850.73, 3852.25, 3772.45, 3816.44
2009-02-23, 3889.06, 3959.98, 3844.90, 3850.73
2009-02-20, 4018.37, 3992.92, 3877.76, 3889.06
